Graph 0,tahminler
-250808064.0,1
-259097344.0,1
-271988992.0,1
-288991232.0,1
-310694144.0,1
-337415680.0,1
-367178496.0,1
-399945984.0,1
-211163136.0,1
-155738368.0,1
-101597696.0,1
-49511680.0,1
186368.0,1
43941376.0,1
85239040.0,1
123789568.0,1
157782016.0,1
188425216.0,1
215622144.0,1
237998592.0,1
256297984.0,1
270243072.0,1
280165120.0,1
286242304.0,1
288433152.0,1
287050240.0,1
282443520.0,1
274763008.0,1
264828928.0,1
252168448.0,1
238441216.0,1
223410432.0,1
207566848.0,1
191196928.0,1
174717696.0,1
158553856.0,1
143324672.0,1
129097984.0,1
116157184.0,1
105247744.0,1
95898368.0,1
89323776.0,1
84981760.0,1
83309568.0,1
83871232.0,1
87275264.0,1
93001472.0,1
101082624.0,1
111373824.0,1
123849984.0,1
138222336.0,1
154639872.0,1
172831744.0,1
191675136.0,1
211919360.0,1
374755584.0,1
365784576.0,1
353353984.0,1
337943040.0,1
319360512.0,1
298449664.0,1
274482944.0,1
249056000.0,1
221736192.0,1
192871424.0,1
162678272.0,1
130880000.0,1
98496256.0,1
66514432.0,1
34091008.0,1
2035200.0,1
-28230400.0,1
-59973376.0,1
-88726016.0,1
-115656704.0,1
-140408064.0,1
-162745088.0,1
-182034944.0,1
-198848000.0,1
-212055296.0,1
-222349312.0,1
-229064448.0,1
-232592896.0,1
-232812032.0,1
-229859328.0,1
-223909120.0,1
-214981888.0,1
-203812352.0,1
-189812480.0,1
-174136320.0,1
-156635136.0,1
-137713920.0,1
-117851392.0,1
-97261568.0,1
-76413696.0,1
-55776512.0,1
-34835200.0,1
96210944.0,1
92704000.0,1
88182272.0,1
82976000.0,1
76966400.0,1
71027456.0,1
64685056.0,1
58634752.0,1
52991744.0,1
47735808.0,1
43005696.0,1
39427584.0,1
36950272.0,1
35802112.0,1
35934976.0,1
37775616.0,1
40921344.0,1
45847296.0,1
52482048.0,1
60954112.0,1
70738432.0,1
82493952.0,1
95587584.0,1
110103808.0,1
126026240.0,1
142717440.0,1
160635136.0,1
179290368.0,1
198105344.0,1
217417472.0,1
236249344.0,1
254790400.0,1
272839168.0,1
290195968.0,1
306625792.0,1
321819392.0,1
335429120.0,1
347199488.0,1
357507072.0,1
365167360.0,1
370891776.0,1
374007296.0,1
374908416.0,1
373062912.0,1
368579072.0,1
361610496.0,1
351944704.0,1
340039680.0,1
325750016.0,1
309155072.0,1
290784256.0,1
269966080.0,1
-90415872.0,1
-105952512.0,1
-118933760.0,1
-128947968.0,1
-136566272.0,1
-141244160.0,1
-143263232.0,1
-142889472.0,1
-139888640.0,1
-134938112.0,1
-127413504.0,1
-118490112.0,1
-107580416.0,1
-95750144.0,1
-82973440.0,1
-69451776.0,1
-55453696.0,1
-41566464.0,1
-27578624.0,1
-14405376.0,1
-1896192.0,1
9206016.0,1
18612480.0,1
26786304.0,1
33291008.0,1
38454272.0,1
41698304.0,1
43277824.0,1
43006720.0,1
40810496.0,1
36974336.0,1
30871552.0,1
23301888.0,1
13994240.0,1
2872576.0,1
-9088512.0,1
-23100160.0,1
-37991424.0,1
-53916160.0,1
-70887424.0,1
-88297984.0,1
-105763584.0,1
-123608320.0,1
-141030400.0,1
-158097920.0,1
-174704640.0,1
-190264064.0,1
-205343744.0,1
-218715392.0,1
-231405056.0,1
-222170880.0,1
-212229376.0,1
-200869120.0,1
-189275904.0,1
-177305856.0,1
-164976128.0,1
-152306176.0,1
-139673088.0,1
-126759168.0,1
-114248704.0,1
-101497088.0,1
-89589504.0,1
-78029568.0,1
-67144448.0,1
-56601856.0,1
-46872320.0,1
-37832704.0,1
-29677056.0,1
-22232064.0,1
-15926272.0,1
-10446080.0,1
-6063104.0,1
-2521344.0,1
225792.0,1
1960448.0,1
2997760.0,1
3182336.0,1
3006464.0,1
2102272.0,1
783872.0,1
-843008.0,1
-3049472.0,1
-5175808.0,1
-7376128.0,1
-9710592.0,1
-11741440.0,1
-13406208.0,1
-14865664.0,1
-15618304.0,1
-15556864.0,1
-14662400.0,1
-12839168.0,1
-9956096.0,1
-6005760.0,1
-1252608.0,1
4798976.0,1
11341312.0,1
19042560.0,1
27659776.0,1
37100800.0,1
47313408.0,1
58756096.0,1
70384896.0,1
82725376.0,1
95242240.0,1
107912960.0,1
120906240.0,1
133678080.0,1
297621760.0,1
310040320.0,1
322476032.0,1
335030272.0,1
346864896.0,1
358659072.0,1
370080000.0,1
370434816.0,1
343667456.0,1
314916608.0,1
282802176.0,1
249393152.0,1
214031616.0,1
177030912.0,1
138964224.0,1
-413293056.0,1
-424419584.0,1
-407491328.0,1
-390277120.0,1
-372498176.0,1
-355877632.0,1
-339933184.0,1
-325287424.0,1
-312291072.0,1
-300906496.0,1
-291921920.0,1
-285279232.0,1
-280778240.0,1
-279176448.0,1
-280123904.0,1
-283622912.0,1
-289726208.0,1
-298006528.0,1
-308692992.0,1
-321330944.0,1
-335957248.0,1
-351647232.0,1
-368533760.0,1
-386127360.0,1
-424818432.0,1
-401584896.0,1
-375866880.0,1
-348468992.0,1
-318446080.0,1
-288181504.0,1
-256568320.0,1
-223412480.0,1
-190198272.0,1
-156364800.0,1
-121995264.0,1
-88394240.0,1
-54873344.0,1
-22538240.0,1
9073408.0,1
38131456.0,1
65267200.0,1
90709760.0,1
114511360.0,1
135471616.0,1
154743808.0,1
170703104.0,1
183979264.0,1
194617600.0,1
202400000.0,1
207197440.0,1
209190144.0,1
208470784.0,1
204948736.0,1
198822656.0,1
190311424.0,1
180001024.0,1
167611904.0,1
153901056.0,1
138792448.0,1
123110656.0,1
106972416.0,1
-704256.0,1
6312448.0,1
14160384.0,1
23324416.0,1
32721408.0,1
43120896.0,1
53463040.0,1
63883008.0,1
74011648.0,1
83695360.0,1
92691200.0,1
100460288.0,1
107534080.0,1
113161472.0,1
117752832.0,1
120722688.0,1
122348800.0,1
122153216.0,1
120545024.0,1
116976640.0,1
111852800.0,1
105147648.0,1
96905216.0,1
87038464.0,1
75902720.0,1
62998272.0,1
49267200.0,1
33790208.0,1
17591296.0,1
427776.0,1
-17552384.0,1
-37160448.0,1
-57446400.0,1
-77988864.0,1
-98273536.0,1
-118616576.0,1
-138620672.0,1
-157992192.0,1
-177068800.0,1
-194142208.0,1
-210427392.0,1
-225147392.0,1
-237913600.0,1
-249089280.0,1
-257962752.0,1
-264467968.0,1
-268667136.0,1
-270612224.0,1
-270201088.0,1
-267021056.0,1
-20595968.0,1
-1050112.0,1
17484288.0,1
34220032.0,1
49764352.0,1
63968256.0,1
77087232.0,1
88956416.0,1
99055872.0,1
107932672.0,1
115201536.0,1
121245696.0,1
126148352.0,1
129705984.0,1
132290048.0,1
133675008.0,1
134294272.0,1
134058752.0,1
133543680.0,1
132448512.0,1
131087104.0,1
129746688.0,1
128537344.0,1
127473408.0,1
126591488.0,1
125876480.0,1
125640960.0,1
125940480.0,1
126926336.0,1
128475392.0,1
130858240.0,1
134194944.0,1
138089984.0,1
142640896.0,1
148378368.0,1
154348800.0,1
161257728.0,1
168450048.0,1
176378368.0,1
184942080.0,1
194194944.0,1
203287552.0,1
212893952.0,1
222450432.0,1
231536640.0,1
240360704.0,1
248660736.0,1
203773184.0,1
188032512.0,1
171362048.0,1
152923648.0,1
133411328.0,1
113334016.0,1
92431616.0,1
71299840.0,1
50080256.0,1
28719616.0,1
7236864.0,1
-13647872.0,1
-35439616.0,1
-56108544.0,1
-75912448.0,1
-94463744.0,1
-111645696.0,1
-127888384.0,1
-142265344.0,1
-155054848.0,1
-166054400.0,1
-175540992.0,1
-183792640.0,1
-190049024.0,1
-194980096.0,1
-198038528.0,1
-199493632.0,1
-199730688.0,1
-198425856.0,1
-195987456.0,1
-191965184.0,1
-187395584.0,1
-181652992.0,1
-175058176.0,1
-167848192.0,1
-160244480.0,1
-151964928.0,1
-143643136.0,1
-134905344.0,1
-126600192.0,1
-118683136.0,1
-111344128.0,1
-121238272.0,1
-132194560.0,1
-143532544.0,1
-155609856.0,1
-168275456.0,1
-180539648.0,1
-192930304.0,1
-204854016.0,1
-215868160.0,1
-226528512.0,1
-235519744.0,1
-243098880.0,1
-249165056.0,1
-253536512.0,1
-256046592.0,1
-256771072.0,1
-255392000.0,1
-252150784.0,1
-246940160.0,1
-239454208.0,1
-230051072.0,1
-219232256.0,1
-206577920.0,1
-192241408.0,1
-176877568.0,1
-159515904.0,1
-142024960.0,1
-123127552.0,1
-103585280.0,1
-83902976.0,1
-63369216.0,1
-43327744.0,1
-23156480.0,1
-3482624.0,1
16144896.0,1
34454784.0,1
52481280.0,1
69615872.0,1
86345984.0,1
204388352.0,1
203867392.0,1
202490624.0,1
200029952.0,1
197032960.0,1
193203200.0,1
189150720.0,1
184487936.0,1
179681280.0,1
174891008.0,1
170229504.0,1
166513408.0,1
163428864.0,1
161900288.0,1
161780480.0,1
163507712.0,1
167405824.0,1
173353728.0,1
181484544.0,1
191716608.0,1
203691776.0,1
217679360.0,1
232469248.0,1
248452352.0,1
265503744.0,1
283026688.0,1
301283328.0,1
319418880.0,1
337824256.0,1
355790336.0,1
373312000.0,1
128987648.0,1
121373440.0,1
115955968.0,1
112654848.0,1
111301376.0,1
111954432.0,1
114605056.0,1
119161344.0,1
125526016.0,1
133290240.0,1
142810624.0,1
152975616.0,1
163768064.0,1
175244288.0,1
186770944.0,1
198178304.0,1
209524736.0,1
219646976.0,1
229088512.0,1
236717568.0,1
242801920.0,1
246875904.0,1
248305408.0,1
247549440.0,1
243946240.0,1
237473024.0,1
227807488.0,1
215121664.0,1
199614720.0,1
180967680.0,1
159183104.0,1
134785280.0,1
106559232.0,1
77207296.0,1
45452544.0,1
11251456.0,1
-24146176.0,1
-62887424.0,1
-102932736.0,1
-142722816.0,1
-183348736.0,1
-223589120.0,1
-262207488.0,1
-300751616.0,1
-336078336.0,1
-424528128.0,1
-404356864.0,1
-382919424.0,1
-360892416.0,1
-338990336.0,1
-316826112.0,1
-296105984.0,1
-276319744.0,1
-258007808.0,1
-241342976.0,1
-226600704.0,1
-214101760.0,1
-204371456.0,1
-196822272.0,1
-192438528.0,1
-190834432.0,1
-191879168.0,1
-195883008.0,1
-202324480.0,1
-211236096.0,1
-222381312.0,1
-236118272.0,1
-251226880.0,1
-268057088.0,1
-285924352.0,1
-304873472.0,1
-324499456.0,1
-344671488.0,1
-364659456.0,1
-384624128.0,1
-403262464.0,1
-420784384.0,1
-390301184.0,1
-368454144.0,1
-343511296.0,1
-317305088.0,1
-289311744.0,1
-260912640.0,1
-231116800.0,1
-200660480.0,1
-170019072.0,1
-140276480.0,1
-110821120.0,1
-83052288.0,1
-56370176.0,1
-31338496.0,1
-8728576.0,1
11788544.0,1
29192960.0,1
43819264.0,1
56464640.0,1
66203904.0,1
73510144.0,1
78273280.0,1
80561920.0,1
80413952.0,1
78137856.0,1
73308416.0,1
66748416.0,1
58103040.0,1
47879168.0,1
35900160.0,1
23074048.0,1
9294848.0,1
-5006336.0,1
-20531712.0,1
-36445952.0,1
-52641536.0,1
-68156160.0,1
-83503104.0,1
-97571072.0,1
-110665472.0,1
-122250496.0,1
-132507904.0,1
-140882432.0,1
-147825664.0,1
-152484608.0,1
-155090944.0,1
-155706112.0,1
-153991424.0,1
-149924352.0,1
78094592.0,1
95037696.0,1
110245888.0,1
124168448.0,1
136843008.0,1
147476480.0,1
156324096.0,1
163382528.0,1
168374784.0,1
171312896.0,1
172311296.0,1
171183360.0,1
168418304.0,1
163772672.0,1
157698304.0,1
150028288.0,1
141368576.0,1
131496448.0,1
121124352.0,1
110040576.0,1
98807808.0,1
87049216.0,1
76052992.0,1
65004800.0,1
54673664.0,1
45449984.0,1
37034752.0,1
30216448.0,1
24708608.0,1
20444416.0,1
18030336.0,1
16904960.0,1
17692672.0,1
20247808.0,1
24355072.0,1
30120704.0,1
37344512.0,1
46178048.0,1
56217856.0,1
67470080.0,1
80114432.0,1
93354752.0,1
107491328.0,1
122492416.0,1
137502720.0,1
152910336.0,1
168429568.0,1
183815424.0,1
199502592.0,1
214012928.0,1
228309760.0,1
242189568.0,1
254807808.0,1
289314304.0,1
282511616.0,1
274742784.0,1
265671680.0,1
256297984.0,1
246397696.0,1
236209152.0,1
225573888.0,1
214738944.0,1
204000768.0,1
193351936.0,1
183223552.0,1
173216768.0,1
163924480.0,1
155075584.0,1
146924800.0,1
139665408.0,1
133265408.0,1
127650560.0,1
122951680.0,1
118784512.0,1
115724032.0,1
113147392.0,1
111248896.0,1
109812224.0,1
109099776.0,1
108759552.0,1
108695040.0,1
108762880.0,1
108923648.0,1
109040128.0,1
109195008.0,1
108965632.0,1
108515840.0,1
107527168.0,1
105960704.0,1
103698432.0,1
100924928.0,1
97337600.0,1
92731136.0,1
87392512.0,1
81515008.0,1
74552320.0,1
66629632.0,1
57958912.0,1
48431616.0,1
38259456.0,1
-148701184.0,1
-160178432.0,1
-170878464.0,1
-180994048.0,1
-189931520.0,1
-198247424.0,1
-205249536.0,1
-210930944.0,1
-215280640.0,1
-217874176.0,1
-219161856.0,1
-218332928.0,1
-215605248.0,1
-211281408.0,1
-204984832.0,1
-197429760.0,1
-187971584.0,1
-177635840.0,1
-166110208.0,1
-153723648.0,1
-140866816.0,1
-127327232.0,1
-114064896.0,1
-100469504.0,1
-86758656.0,1
-73854208.0,1
-61570304.0,1
-49502720.0,1
-38310912.0,1
-27854592.0,1
-17922816.0,1
-8988928.0,1
-958464.0,1
6241536.0,1
12097792.0,1
17556736.0,1
21819392.0,1
25500928.0,1
28165632.0,1
30261248.0,1
31641600.0,1
32285952.0,1
32461824.0,1
32122368.0,1
31244800.0,1
-15599872.0,1
-20788224.0,1
-25907968.0,1
-31370752.0,1
-36462080.0,1
-41555712.0,1
-46320384.0,1
-51267840.0,1
-55919872.0,1
-60326400.0,1
-64569856.0,1
-68644608.0,1
-72340736.0,1
-75693568.0,1
-78999296.0,1
-81894400.0,1
-84718336.0,1
-87276544.0,1
-89477888.0,1
-91551232.0,1
-93318400.0,1
-94909696.0,1
-96099584.0,1
-97223936.0,1
-98164224.0,1
-98998272.0,1
-99717888.0,1
-100461824.0,1
-101067520.0,1
-101647872.0,1
-102508800.0,1
-103212800.0,1
-104018688.0,1
-105210624.0,1
-106366976.0,1
-107849216.0,1
-109368832.0,1
-111194624.0,1
-113019904.0,1
-114967040.0,1
-117026816.0,1
-119123200.0,1
-121116928.0,1
-123123200.0,1
-111856128.0,1
-106578176.0,1
-100486912.0,1
-93361664.0,1
-85256192.0,1
-76106240.0,1
-66160384.0,1
-54976768.0,1
-42942464.0,1
-29712384.0,1
-15898624.0,1
-1348608.0,1
13891584.0,1
29209600.0,1
44946688.0,1
61401856.0,1
77646592.0,1
94507008.0,1
110968832.0,1
127544320.0,1
144593920.0,1
160694016.0,1
176504064.0,1
191780864.0,1
206329344.0,1
220649728.0,1
233511424.0,1
245838336.0,1
257410304.0,1
267972096.0,1
277301504.0,1
285843200.0,1
292974848.0,1
299173888.0,1
304302592.0,1
308324352.0,1
311304192.0,1
313333504.0,1
314505984.0,1
314872320.0,1
314749440.0,1
313634560.0,1
311945728.0,1
309590016.0,1
306969088.0,1
303646976.0,1
299935488.0,1
244883456.0,1
251888384.0,1
260305920.0,1
271066880.0,1
284989440.0,1
301312768.0,1
320044544.0,1
340167680.0,1
360087552.0,1
379006720.0,1
379703808.0,1
338280960.0,1
291956736.0,1
245752320.0,1
198766336.0,1
150707712.0,1
102772224.0,1
52660736.0,1
-413522944.0,1
-395814912.0,1
-379500544.0,1
-365984768.0,1
-354832128.0,1
-346595328.0,1
-341883648.0,1
-340068352.0,1
-341424896.0,1
-345610240.0,1
-352574976.0,1
-362196480.0,1
-374649344.0,1
-389596160.0,1
-406754304.0,1
-426264832.0,1
-421264128.0,1
-384144640.0,1
-345705728.0,1
-306447104.0,1
-266053120.0,1
-226061312.0,1
-185036544.0,1
-146140928.0,1
-107557888.0,1
-70980352.0,1
-35564800.0,1
-2097408.0,1
29447424.0,1
56771584.0,1
82305280.0,1
103894784.0,1
122378240.0,1
138412544.0,1
150604544.0,1
159736576.0,1
165591808.0,1
168080896.0,1
167614976.0,1
164180224.0,1
158172928.0,1
149316864.0,1
139038464.0,1
126906112.0,1
112662272.0,1
98309888.0,1
82717440.0,1
67326464.0,1
-25160704.0,1
-16392448.0,1
-6190080.0,1
5604608.0,1
17630976.0,1
30610176.0,1
44338688.0,1
58556416.0,1
72625408.0,1
86764032.0,1
100368128.0,1
113286912.0,1
125462272.0,1
136133632.0,1
145254400.0,1
153071104.0,1
159055360.0,1
163290624.0,1
165260288.0,1
165218816.0,1
162916352.0,1
158411776.0,1
151664640.0,1
142345472.0,1
131191040.0,1
117897472.0,1
102464000.0,1
85440768.0,1
66748416.0,1
47407872.0,1
26566400.0,1
5033728.0,1
-17601024.0,1
-40929536.0,1
-65042944.0,1
-88115712.0,1
-110179840.0,1
-131340032.0,1
-151139840.0,1
-169299712.0,1
-186081024.0,1
-200304896.0,1
-213009408.0,1
-222753536.0,1
-230129152.0,1
-235060736.0,1
-237202944.0,1
-236796416.0,1
358400.0,1
22083584.0,1
44173056.0,1
64648960.0,1
84610560.0,1
103455744.0,1
120741376.0,1
136841728.0,1
151214336.0,1
163614720.0,1
174620928.0,1
183463680.0,1
190392576.0,1
195930112.0,1
199129344.0,1
200761600.0,1
200767744.0,1
199209984.0,1
196417792.0,1
192463616.0,1
187343104.0,1
181386240.0,1
174848768.0,1
167833856.0,1
160787712.0,1
153652224.0,1
146554368.0,1
139920384.0,1
133710336.0,1
128380416.0,1
123749888.0,1
120200192.0,1
117516544.0,1
116163840.0,1
115944704.0,1
117029376.0,1
119357952.0,1
122981632.0,1
127875840.0,1
133763072.0,1
140974848.0,1
149217536.0,1
158034432.0,1
167686656.0,1
177610752.0,1
187798528.0,1
198589184.0,1
244231936.0,1
237347072.0,1
228987648.0,1
219213824.0,1
208249088.0,1
195935232.0,1
182553856.0,1
167695616.0,1
152576512.0,1
136328960.0,1
119826432.0,1
102490112.0,1
84617984.0,1
66297600.0,1
47957504.0,1
29310976.0,1
10685184.0,1
-7493120.0,1
-27013632.0,1
-45402368.0,1
-63054080.0,1
-80092416.0,1
-96324864.0,1
-111495168.0,1
-125801728.0,1
-138679552.0,1
-150627072.0,1
-160941056.0,1
-169910272.0,1
-177349376.0,1
-183334656.0,1
-187817984.0,1
-190852864.0,1
-192433664.0,1
-192301824.0,1
-191187200.0,1
-188698624.0,1
-184983552.0,1
-180656384.0,1
-175116288.0,1
-168898304.0,1
-162361088.0,1
-155176960.0,1
-79702016.0,1
-79795968.0,1
-80552448.0,1
-81749760.0,1
-83362560.0,1
-85279232.0,1
-87470848.0,1
-89487616.0,1
-91880448.0,1
-94077696.0,1
-96054528.0,1
-97722624.0,1
-99014400.0,1
-100121344.0,1
-100462848.0,1
-100349696.0,1
-99466496.0,1
-98126848.0,1
-96184064.0,1
-93578496.0,1
-90462976.0,1
-86354688.0,1
-81996288.0,1
-76896000.0,1
-71374848.0,1
-65095680.0,1
-58396160.0,1
-51536128.0,1
-44012544.0,1
-36248064.0,1
-28135424.0,1
-19625728.0,1
-10747392.0,1
-1695232.0,1
7524864.0,1
16439296.0,1
25468672.0,1
34565632.0,1
43942144.0,1
53424640.0,1
62473728.0,1
71828224.0,1
80949504.0,1
89852928.0,1
98752000.0,1
107171328.0,1
115230208.0,1
122989568.0,1
130315520.0,1
137320448.0,1
143814144.0,1
150071552.0,1
184906240.0,1
185126656.0,1
184922880.0,1
184396800.0,1
183654656.0,1
182526208.0,1
181200128.0,1
179749376.0,1
178062592.0,1
176114176.0,1
174185216.0,1
172083200.0,1
169905152.0,1
167478528.0,1
164812288.0,1
162157312.0,1
159227392.0,1
156034304.0,1
152790784.0,1
149407232.0,1
145747712.0,1
141761792.0,1
137574656.0,1
133124096.0,1
128360960.0,1
123427840.0,1
117991424.0,1
112139776.0,1
106291712.0,1
100388608.0,1
94311936.0,1
87836928.0,1
81305600.0,1
74864640.0,1
68325376.0,1
61931008.0,1
55561472.0,1
49419520.0,1
43612928.0,1
38087936.0,1
32754944.0,1
27853568.0,1
23211264.0,1
19305472.0,1
15602432.0,1
12025344.0,1
9196288.0,1
6633216.0,1
4433408.0,1
2783744.0,1
1251584.0,1
85760.0,1
-621824.0,1
-1307648.0,1
-1636096.0,1
-1772544.0,1
-1870592.0,1
-2000128.0,1
-2033408.0,1
-25516800.0,1
-29606144.0,1
-34089472.0,1
-38784768.0,1
-43746304.0,1
-48903424.0,1
-54122240.0,1
-59540992.0,1
-64827392.0,1
-70105344.0,1
-75143936.0,1
-80135936.0,1
-84722688.0,1
-89183744.0,1
-93097984.0,1
-96771584.0,1
-99568384.0,1
-101538816.0,1
-102669312.0,1
-102182656.0,1
-100488960.0,1
-97129728.0,1
-91865088.0,1
-84714752.0,1
-75451136.0,1
-64014336.0,1
-50609408.0,1
-35016704.0,1
-17571840.0,1
2237440.0,1
22590720.0,1
44563712.0,1
67299584.0,1
90939392.0,1
115570944.0,1
140417536.0,1
166116864.0,1
191996416.0,1
218346496.0,1
244154368.0,1
269463296.0,1
293874944.0,1
317122816.0,1
338461952.0,1
358573568.0,1
376734720.0,1
249795328.0,1
221496576.0,1
192362240.0,1
162276864.0,1
130817792.0,1
99337216.0,1
66524416.0,1
34752256.0,1
3800064.0,1
-26567936.0,1
-57356544.0,1
-87113728.0,1
-115304960.0,1
-141049088.0,1
-165076480.0,1
-186415616.0,1
-205379840.0,1
-221304576.0,1
-234519040.0,1
-245197056.0,1
-252829440.0,1
-258149632.0,1
-261129984.0,1
-261725952.0,1
-260285440.0,1
-256806912.0,1
-251752192.0,1
-245280512.0,1
-237472000.0,1
-228922112.0,1
-219508224.0,1
-209811968.0,1
-200401408.0,1
-191264000.0,1
-182459136.0,1
-174365952.0,1
-167304192.0,1
-161353472.0,1
-156513536.0,1
-153690112.0,1
-323868160.0,1
-347863808.0,1
-371548672.0,1
-395895552.0,1
-418760960.0,1
-407185920.0,1
-381963520.0,1
-355098112.0,1
-328500736.0,1
-301679360.0,1
-274482176.0,1
-248329216.0,1
-221956096.0,1
-197711104.0,1
-174488064.0,1
-47906816.0,1
-52744448.0,1
-58182656.0,1
-64467456.0,1
-71163136.0,1
-78038272.0,1
-84738304.0,1
-91038208.0,1
-96792320.0,1
-102025472.0,1
-106398464.0,1
-109948672.0,1
-112330496.0,1
-113620480.0,1
-113744640.0,1
-112414464.0,1
-109743104.0,1
-105943808.0,1
-100448000.0,1
-93914880.0,1
-86121984.0,1
-77178368.0,1
-67242240.0,1
-56392960.0,1
-44881920.0,1
-32891904.0,1
-20090112.0,1
-7616512.0,1
4940288.0,1
16643584.0,1
27947008.0,1
38868992.0,1
48497408.0,1
57442048.0,1
65559552.0,1
72389888.0,1
77520896.0,1
81491968.0,1
83882240.0,1
84510208.0,1
83849472.0,1
81408000.0,1
77288960.0,1
71496960.0,1
64325376.0,1
55626496.0,1
45738752.0,1
34591488.0,1
22124800.0,1
8659456.0,1
-5377536.0,1
-21076480.0,1
-36755200.0,1
-52933120.0,1
-184653568.0,1
-181943296.0,1
-177264128.0,1
-170931456.0,1
-162917120.0,1
-153552384.0,1
-142564352.0,1
-130310144.0,1
-116529664.0,1
-102213888.0,1
-86753536.0,1
-71095296.0,1
-54648576.0,1
-37926912.0,1
-21565184.0,1
-5171200.0,1
11025664.0,1
25763072.0,1
40435968.0,1
53895680.0,1
66610176.0,1
78672128.0,1
89516288.0,1
99533568.0,1
108758016.0,1
116565248.0,1
123516160.0,1
129572608.0,1
134509824.0,1
138534912.0,1
141474048.0,1
143889920.0,1
145479424.0,1
146535168.0,1
147078656.0,1
147292672.0,1
147075328.0,1
146682112.0,1
146110464.0,1
145721856.0,1
145382400.0,1
145671424.0,1
146187264.0,1
147325184.0,1
149368320.0,1
152008960.0,1
281366016.0,1
293339136.0,1
305072384.0,1
315788288.0,1
325504512.0,1
334680064.0,1
343024384.0,1
350604800.0,1
357317376.0,1
362758144.0,1
367485952.0,1
371141632.0,1
373805312.0,1
375292928.0,1
375429376.0,1
374694912.0,1
372685568.0,1
369695232.0,1
365037312.0,1
359415040.0,1
352431104.0,1
343963904.0,1
334358784.0,1
323542528.0,1
310999040.0,1
298156032.0,1
284107776.0,1
269639168.0,1
254400512.0,1
238922240.0,1
223535360.0,1
208129536.0,1
192804352.0,1
177383424.0,1
162671872.0,1
148532736.0,1
135348480.0,1
122982912.0,1
111162880.0,1
101017344.0,1
91791616.0,1
84086528.0,1
77433344.0,1
72183808.0,1
68035584.0,1
65115904.0,1
63353344.0,1
79065088.0,1
75604480.0,1
70980096.0,1
64844800.0,1
57314560.0,1
48191488.0,1
38176256.0,1
26273024.0,1
12973056.0,1
-1311232.0,1
-18043648.0,1
-35285760.0,1
-53715200.0,1
-72684288.0,1
-92175360.0,1
-112173568.0,1
-132654592.0,1
-152706560.0,1
-172891648.0,1
-192133376.0,1
-210712832.0,1
-227834112.0,1
-244145664.0,1
-259291136.0,1
-272446208.0,1
-284160768.0,1
-294267136.0,1
-302285056.0,1
-308202752.0,1
-312413440.0,1
-314484480.0,1
-314528512.0,1
-312630784.0,1
-309227008.0,1
-303637248.0,1
-296576512.0,1
-287921408.0,1
-277574144.0,1
-266313728.0,1
-253647104.0,1
-240028672.0,1
-226048768.0,1
-41045248.0,1
-34992384.0,1
-29722112.0,1
-25230080.0,1
-21204736.0,1
-17910528.0,1
-15124480.0,1
-12570624.0,1
-10489344.0,1
-8412928.0,1
-6321920.0,1
-4188416.0,1
-1858816.0,1
1035520.0,1
4095232.0,1
7902208.0,1
11722496.0,1
16388096.0,1
21663232.0,1
27490816.0,1
33935872.0,1
41181440.0,1
48776448.0,1
57174528.0,1
66178048.0,1
75350784.0,1
85249280.0,1
95385344.0,1
105689600.0,1
116126720.0,1
126597120.0,1
137034496.0,1
147565056.0,1
157117952.0,1
166591488.0,1
175640832.0,1
184087552.0,1
192615680.0,1
201109504.0,1
210105088.0,1
220043520.0,1
230740992.0,1
241957888.0,1
253095680.0,1
263582464.0,1
272987648.0,1
281421568.0,1
289273088.0,1
297504768.0,1
306508544.0,1
316147456.0,1
326106880.0,1
334837760.0,1
341370880.0,1
281456384.0,1
275673600.0,1
269896704.0,1
263366912.0,1
254974720.0,1
245268224.0,1
234163200.0,1
223039232.0,1
212771328.0,1
203769344.0,1
196231680.0,1
188866304.0,1
182106112.0,1
174429696.0,1
166088960.0,1
157221632.0,1
147996672.0,1
139638016.0,1
132000256.0,1
125243136.0,1
118696704.0,1
112030464.0,1
104542976.0,1
96509952.0,1
87792640.0,1
78594816.0,1
69726464.0,1
61057280.0,1
52112640.0,1
43405312.0,1
34308352.0,1
24550656.0,1
14388736.0,1
3903232.0,1
-6628608.0,1
-17402112.0,1
-28045824.0,1
-38408960.0,1
-49104384.0,1
-59725312.0,1
-71026432.0,1
-82823424.0,1
-94714624.0,1
-106683648.0,1
-118884608.0,1
-131060736.0,1
-143443456.0,1
-156388864.0,1
-169331456.0,1
-316046336.0,1
-320028160.0,1
-322857984.0,1
-324347136.0,1
-324751616.0,1
-324186624.0,1
-322359296.0,1
-319595776.0,1
-315949056.0,1
-311658752.0,1
-306748928.0,1
-301493760.0,1
-295974144.0,1
-289901824.0,1
-283863296.0,1
-277885440.0,1
-271937792.0,1
-266185216.0,1
-260546560.0,1
-255214592.0,1
-250716672.0,1
-246450944.0,1
-242615296.0,1
-239268608.0,1
-236329472.0,1
-233883648.0,1
-231693056.0,1
-229916672.0,1
-228757760.0,1
-227827200.0,1
-226988288.0,1
-226419200.0,1
-225526016.0,1
-224590592.0,1
-223325696.0,1
-154628352.0,1
-147959040.0,1
-141290496.0,1
-134460928.0,1
-127533056.0,1
-120433664.0,1
-113436928.0,1
-106374656.0,1
-99408640.0,1
-92376064.0,1
